0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
381.61,20.004 ,19.975 ,19.998,19.996,20.130,20.609,23.322,24.098,21.296,20.253,21.336,20.021,20.001,20.013,20.005,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.21,20.004 ,19.997 ,19.997,20.000,20.149,20.525,23.919,25.830,21.674,20.235,20.545,20.024,20.037,20.029,20.005,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.8,20.004 ,19.997 ,19.995,20.002,20.141,20.492,22.104,25.992,21.235,20.296,20.105,20.078,20.069,20.012,20.005,20.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392.4,20.005 ,20.001 ,19.999,19.996,20.128,20.832,25.530,27.127,21.243,20.271,20.148,20.177,20.128,20.197,20.005,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,20.004 ,20.003 ,20.014,19.992,20.121,20.587,23.339,26.346,20.994,20.392,20.262,20.080,20.150,20.163,20.006,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.61,20.003 ,20.001 ,20.001,19.994,20.158,20.419,22.200,27.080,20.895,20.650,20.678,20.062,20.100,20.265,20.006,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.21,20.020 ,20.000 ,19.994,19.995,20.189,20.415,26.237,24.082,21.380,20.364,20.151,20.023,20.148,20.066,20.003,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406.8,20.004 ,19.996 ,19.999,19.994,20.174,25.307,28.240,24.657,21.606,20.262,20.155,20.033,20.050,20.020,20.004,20.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.41,19.983 ,19.980 ,19.999,19.993,20.137,22.291,27.891,25.343,21.576,20.271,20.207,20.047,20.035,20.060,20.003,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,19.996 ,19.997 ,20.000,19.994,20.166,22.091,24.386,26.234,21.265,20.383,20.199,20.354,20.105,20.094,20.002,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417.61,19.994 ,20.002 ,20.000,19.992,20.135,21.210,28.147,29.989,21.690,20.339,20.142,20.364,20.253,20.139,20.003,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421.21,20.000 ,19.999 ,19.998,19.994,20.174,20.721,27.912,25.081,22.104,20.421,20.049,20.107,20.080,20.082,20.005,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424.81,20.002 ,20.001 ,19.999,19.993,20.269,20.659,25.603,26.364,21.513,20.407,20.065,20.023,20.012,20.065,20.004,20.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.41,20.000 ,20.001 ,19.997,19.996,20.207,23.296,23.516,30.610,21.106,20.195,20.071,20.015,20.051,20.049,19.997,20.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.01,20.002 ,19.998 ,19.996,20.012,20.168,20.870,21.925,23.912,21.336,20.264,20.133,20.043,20.093,20.023,19.997,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
